"WebID","Area","Data label","2016","2016%","2011","2011%","2006","2006%","2001","2001%","Data Type",
"270","Greater Brisbane","Burmese","877","0.0386","603","0.0292","255","0.0138","144","0.0087","UR",
"270","Greater Brisbane","Chinese, nfd","1719","0.0757","2000","0.0968","809","0.0437","711","0.0427","UR",
"270","Greater Brisbane","Czech","645","0.0284","585","0.0283","512","0.0276","550","0.0330","UR",
"270","Greater Brisbane","Danish","872","0.0384","869","0.0421","829","0.0448","818","0.0491","UR",
"270","Greater Brisbane","Dinka","1265","0.0557","723","0.0350","347","0.0187","","","UR",
"270","Greater Brisbane","Estonian","152","0.0067","73","0.0035","66","0.0036","64","0.0038","UR",
"270","Greater Brisbane","Fijian","983","0.0433","837","0.0405","535","0.0289","466","0.0280","UR",
"270","Greater Brisbane","Finnish","1240","0.0546","1338","0.0648","1300","0.0702","1374","0.0825","UR",
"270","Greater Brisbane","Gujarati","4571","0.2013","2762","0.1337","1029","0.0556","622","0.0374","UR",
"270","Greater Brisbane","Hakka","394","0.0174","330","0.0160","309","0.0167","221","0.0133","UR",
"270","Greater Brisbane","Hebrew","411","0.0181","380","0.0184","259","0.0140","183","0.0110","UR",
"270","Greater Brisbane","Hmong","931","0.0410","623","0.0302","668","0.0361","268","0.0161","UR",
"270","Greater Brisbane","Min Nan (incl.Hokkien)","1054","0.0464","891","0.0431","819","0.0442","673","0.0404","UR",
"270","Greater Brisbane","Indo-Aryan, nfd","184","0.0081","1594","0.0772","450","0.0243","102","0.0061","UR",
"270","Greater Brisbane","Kannada","625","0.0275","394","0.0191","124","0.0067","58","0.0035","UR",
"270","Greater Brisbane","Karen","1252","0.0551","726","0.0351","15","0.0008","","","UR",
"270","Greater Brisbane","Kurdish","469","0.0207","298","0.0144","175","0.0094","78","0.0047","UR",
"270","Greater Brisbane","Lao","655","0.0288","623","0.0302","612","0.0330","532","0.0320","UR",
"270","Greater Brisbane","Latvian","156","0.0069","184","0.0089","249","0.0134","286","0.0172","UR",
"270","Greater Brisbane","Malay","1445","0.0636","1337","0.0647","768","0.0415","474","0.0285","UR",
"270","Greater Brisbane","Malayalam","4897","0.2157","2357","0.1141","382","0.0206","116","0.0070","UR",
"270","Greater Brisbane","Maori (Cook Island)","821","0.0362","735","0.0356","539","0.0291","435","0.0261","UR",
"270","Greater Brisbane","Maori (New Zealand)","2595","0.1143","2073","0.1003","1054","0.0569","792","0.0476","UR",
"270","Greater Brisbane","Marathi","821","0.0362","445","0.0215","136","0.0073","50","0.0030","UR",
"270","Greater Brisbane","Nepali","3330","0.1466","1359","0.0658","152","0.0082","87","0.0052","UR",
"270","Greater Brisbane","Non-verbal so described","3099","0.1365","1898","0.0919","2459","0.1327","1078","0.0648","UR",
"270","Greater Brisbane","Norwegian","330","0.0145","304","0.0147","297","0.0160","503","0.0302","UR",
"270","Greater Brisbane","Nuer","127","0.0056","139","0.0067","94","0.0051","","","UR",
"270","Greater Brisbane","Oromo","158","0.0070","53","0.0026","6","0.0003","6","0.0004","UR",
"270","Greater Brisbane","Pashto","330","0.0145","211","0.0102","71","0.0038","28","0.0017","UR",
"270","Greater Brisbane","Punjabi","12982","0.5717","6100","0.2953","1451","0.0783","1080","0.0649","UR",
"270","Greater Brisbane","Romanian","1741","0.0767","1589","0.0769","1427","0.0770","1195","0.0718","UR",
"270","Greater Brisbane","Serbo-Croatian Yugoslavian, so described","581","0.0256","684","0.0331","912","0.0492","","","UR",
"270","Greater Brisbane","Shona","943","0.0415","771","0.0373","223","0.0120","73","0.0044","UR",
"270","Greater Brisbane","Slovak","439","0.0193","404","0.0196","379","0.0205","365","0.0219","UR",
"270","Greater Brisbane","Slovene","199","0.0088","213","0.0103","138","0.0074","118","0.0071","UR",
"270","Greater Brisbane","Somali","2143","0.0944","867","0.0420","328","0.0177","196","0.0118","UR",
"270","Greater Brisbane","Swahili","1564","0.0689","769","0.0372","215","0.0116","117","0.0070","UR",
"270","Greater Brisbane","Swedish","914","0.0403","839","0.0406","749","0.0404","593","0.0356","UR",
"270","Greater Brisbane","Telugu","2577","0.1135","1192","0.0577","354","0.0191","150","0.0090","UR",
"270","Greater Brisbane","Tetum","27","0.0012","31","0.0015","31","0.0017","20","0.0012","UR",
"270","Greater Brisbane","Thai","4173","0.1838","2827","0.1368","1722","0.0930","1125","0.0676","UR",
"270","Greater Brisbane","Tibetan","66","0.0029","30","0.0015","9","0.0005","","","UR",
"270","Greater Brisbane","Tokelauan","160","0.0070","141","0.0068","75","0.0040","","","UR",
"270","Greater Brisbane","Tongan","2408","0.1060","2048","0.0991","1446","0.0781","1108","0.0666","UR",
"270","Greater Brisbane","Tswana","43","0.0019","39","0.0019","63","0.0034","","","UR",
"270","Greater Brisbane","Ukrainian","451","0.0199","411","0.0199","424","0.0229","519","0.0312","UR",
"270","Greater Brisbane","Urdu","3866","0.1702","2047","0.0991","932","0.0503","621","0.0373","UR",
"270","Greater Brisbane","Uygur","44","0.0019","15","0.0007","14","0.0008","","","UR",
"270","Greater Brisbane","Wu","79","0.0035","34","0.0016","32","0.0017","35","0.0021","UR",
"270","Greater Brisbane","Tigrinya","594","0.0262","284","0.0137","","","","","UR",
"280","Greater Adelaide","Fijian Hindustani","45","0.0035","42","0.0034","","","","","UR",
"280","Greater Adelaide","Chin Haka","566","0.0437","37","0.0030","","","","","UR",
"280","Greater Adelaide","Arabic","9092","0.7017","7270","0.5934","5233","0.4522","4308","0.3863","UR",
"280","Greater Adelaide","Australian Indigenous Languages","705","0.0544","671","0.0548","741","0.0640","570","0.0511","UR",
"280","Greater Adelaide","Cantonese","9459","0.7300","8804","0.7186","7862","0.6794","6613","0.5930","UR",
"280","Greater Adelaide","Mandarin","27591","2.1294","15958","1.3025","8592","0.7425","3838","0.3441","UR",
"280","Greater Adelaide","Croatian","2763","0.2132","3068","0.2504","3316","0.2866","3444","0.3088","UR",
"280","Greater Adelaide","Dutch","2098","0.1619","2484","0.2027","2595","0.2242","3090","0.2771","UR",
"280","Greater Adelaide","Filipino/Tagalog","7675","0.5923","5814","0.4745","3450","0.2981","2715","0.2434","UR",
"280","Greater Adelaide","French","2407","0.1858","1880","0.1534","1519","0.1313","1336","0.1198","UR",
"280","Greater Adelaide","German","5387","0.4158","6231","0.5086","6672","0.5766","7416","0.6650","UR",
"280","Greater Adelaide","Greek","21464","1.6565","23437","1.9129","24024","2.0760","25196","2.2593","UR",
"280","Greater Adelaide","Hindi","7054","0.5444","4185","0.3416","1905","0.1646","885","0.0794","UR",
"280","Greater Adelaide","Hungarian","1289","0.0995","1367","0.1116","1481","0.1280","1783","0.1599","UR",
"280","Greater Adelaide","Indonesian","1712","0.1321","1421","0.1160","1004","0.0868","829","0.0743","UR",
"280","Greater Adelaide","Persian/Dari/Hazaraghi","11452","0.8838","4874","0.3978","2950","0.2549","1784","0.1600","UR",
"280","Greater Adelaide","Italian","27595","2.1297","31514","2.5721","33823","2.9228","38129","3.4190","UR",
"280","Greater Adelaide","Japanese","2027","0.1564","1638","0.1337","1273","0.1100","915","0.0820","UR",
"280","Greater Adelaide","Khmer","4187","0.3231","3627","0.2960","3144","0.2717","2795","0.2506","UR",
"280","Greater Adelaide","Korean","3487","0.2691","2895","0.2363","1423","0.1230","450","0.0404","UR",
"280","Greater Adelaide","Macedonian","614","0.0474","695","0.0567","718","0.0620","779","0.0699","UR",
"280","Greater Adelaide","Maltese","805","0.0621","890","0.0726","988","0.0854","1197","0.1073","UR",
"280","Greater Adelaide","Polish","5493","0.4239","6019","0.4913","6654","0.5750","7525","0.6748","UR",
"280","Greater Adelaide","Portuguese","1498","0.1156","1002","0.0818","710","0.0614","607","0.0544","UR",
"280","Greater Adelaide","Russian","3195","0.2466","2993","0.2443","2541","0.2196","2363","0.2119","UR",
"280","Greater Adelaide","Samoan","121","0.0093","125","0.0102","87","0.0075","43","0.0039","UR",
"280","Greater Adelaide","Serbian","4080","0.3149","4156","0.3392","4233","0.3658","3898","0.3495","UR",
"280","Greater Adelaide","Sinhalese","2491","0.1922","1608","0.1312","636","0.0550","356","0.0319","UR",
"280","Greater Adelaide","Spanish","5402","0.4169","4623","0.3773","3213","0.2777","2916","0.2615","UR",
"280","Greater Adelaide","Tamil","2536","0.1957","1617","0.1320","974","0.0842","500","0.0448","UR",
"280","Greater Adelaide","Turkish","564","0.0435","525","0.0428","444","0.0384","279","0.0250","UR",
"280","Greater Adelaide","Vietnamese","18563","1.4326","15665","1.2785","13596","1.1749","12387","1.1107","UR",
"280","Greater Adelaide","Afrikaans","1837","0.1418","1574","0.1285","811","0.0701","411","0.0369","UR",
"280","Greater Adelaide","Albanian","563","0.0435","547","0.0446","443","0.0383","362","0.0325","UR",
"280","Greater Adelaide","Amharic","485","0.0374","321","0.0262","214","0.0185","91","0.0082","UR",
"280","Greater Adelaide","Armenian","103","0.0079","46","0.0038","46","0.0040","74","0.0066","UR",
"280","Greater Adelaide","Assyrian/Aramaic","22","0.0017","24","0.0020","36","0.0031","6","0.0005","UR",
"280","Greater Adelaide","Auslan","755","0.0583","686","0.0560","468","0.0404","258","0.0231","UR",
"280","Greater Adelaide","Bengali","2273","0.1754","1450","0.1183","418","0.0361","175","0.0157","UR",
"280","Greater Adelaide","Bosnian","1387","0.1070","1369","0.1117","1367","0.1181","1301","0.1167","UR",
"280","Greater Adelaide","Bulgarian","332","0.0256","372","0.0304","326","0.0282","386","0.0346","UR",
"280","Greater Adelaide","Burmese","468","0.0361","358","0.0292","54","0.0047","36","0.0032","UR",
"280","Greater Adelaide","Chinese, nfd","1206","0.0931","1655","0.1351","731","0.0632","481","0.0431","UR",
"280","Greater Adelaide","Czech","458","0.0353","460","0.0375","488","0.0422","532","0.0477","UR",
"280","Greater Adelaide","Danish","242","0.0187","248","0.0202","259","0.0224","256","0.0230","UR",
"280","Greater Adelaide","Dinka","1696","0.1309","1361","0.1111","1003","0.0867","","","UR",
"280","Greater Adelaide","Estonian","106","0.0082","161","0.0131","160","0.0138","221","0.0198","UR",
"280","Greater Adelaide","Fijian","131","0.0101","112","0.0091","58","0.0050","46","0.0041","UR",
"280","Greater Adelaide","Finnish","209","0.0161","233","0.0190","286","0.0247","278","0.0249","UR",
"280","Greater Adelaide","Gujarati","4285","0.3307","2364","0.1929","400","0.0346","96","0.0086","UR",
"280","Greater Adelaide","Hakka","90","0.0069","47","0.0038","68","0.0059","59","0.0053","UR",
"280","Greater Adelaide","Hebrew","174","0.0134","135","0.0110","135","0.0117","77","0.0069","UR",
"280","Greater Adelaide","Min Nan (incl.Hokkien)","800","0.0617","733","0.0598","649","0.0561","538","0.0482","UR",
"280","Greater Adelaide","Indo-Aryan, nfd","54","0.0042","1482","0.1210","116","0.0100","59","0.0053","UR",
"280","Greater Adelaide","Kannada","438","0.0338","299","0.0244","175","0.0151","69","0.0062","UR",
"280","Greater Adelaide","Karen","37","0.0029","21","0.0017","9","0.0008","","","UR",
"280","Greater Adelaide","Kurdish","747","0.0577","620","0.0506","497","0.0429","295","0.0265","UR",
"280","Greater Adelaide","Lao","667","0.0515","542","0.0442","522","0.0451","487","0.0437","UR",
"280","Greater Adelaide","Latvian","435","0.0336","564","0.0460","654","0.0565","894","0.0802","UR",
"280","Greater Adelaide","Malay","973","0.0751","1055","0.0861","488","0.0422","402","0.0360","UR",
"280","Greater Adelaide","Malayalam","3562","0.2749","2141","0.1747","501","0.0433","138","0.0124","UR",
"280","Greater Adelaide","Maori (Cook Island)","54","0.0042","43","0.0035","33","0.0029","30","0.0027","UR",
"280","Greater Adelaide","Maori (New Zealand)","140","0.0108","164","0.0134","137","0.0118","125","0.0112","UR",
"280","Greater Adelaide","Marathi","703","0.0543","382","0.0312","222","0.0192","106","0.0095","UR",
"280","Greater Adelaide","Nepali","4466","0.3447","1681","0.1372","89","0.0077","66","0.0059","UR",
"280","Greater Adelaide","Non-verbal so described","2056","0.1587","1203","0.0982","1704","0.1473","680","0.0610","UR",
"280","Greater Adelaide","Norwegian","158","0.0122","105","0.0086","137","0.0118","209","0.0187","UR",
"280","Greater Adelaide","Nuer","69","0.0053","90","0.0073","59","0.0051","","","UR",
"280","Greater Adelaide","Oromo","132","0.0102","102","0.0083","13","0.0011","3","0.0003","UR",
"280","Greater Adelaide","Pashto","574","0.0443","199","0.0162","52","0.0045","9","0.0008","UR",
"280","Greater Adelaide","Punjabi","8498","0.6559","3861","0.3151","711","0.0614","345","0.0309","UR",
"280","Greater Adelaide","Romanian","873","0.0674","893","0.0729","836","0.0722","839","0.0752","UR",
"280","Greater Adelaide","Serbo-Croatian Yugoslavian, so described","455","0.0351","550","0.0449","706","0.0610","","","UR",
"280","Greater Adelaide","Shona","494","0.0381","337","0.0275","120","0.0104","19","0.0017","UR",
"280","Greater Adelaide","Slovak","358","0.0276","345","0.0282","411","0.0355","379","0.0340","UR",
"280","Greater Adelaide","Slovene","241","0.0186","234","0.0191","292","0.0252","280","0.0251","UR",
"280","Greater Adelaide","Somali","406","0.0313","411","0.0335","229","0.0198","126","0.0113","UR",
"280","Greater Adelaide","Swahili","1810","0.1397","1100","0.0898","415","0.0359","119","0.0107","UR",
"280","Greater Adelaide","Swedish","359","0.0277","333","0.0272","307","0.0265","287","0.0257","UR",
"280","Greater Adelaide","Telugu","1265","0.0976","659","0.0538","403","0.0348","63","0.0056","UR",
"280","Greater Adelaide","Tetum","41","0.0032","53","0.0043","26","0.0022","6","0.0005","UR",
"280","Greater Adelaide","Thai","1717","0.1325","1228","0.1002","725","0.0627","468","0.0420","UR",
"280","Greater Adelaide","Tibetan","35","0.0027","23","0.0019","9","0.0008","","","UR",
"280","Greater Adelaide","Tongan","112","0.0086","120","0.0098","63","0.0054","37","0.0033","UR",
"280","Greater Adelaide","Tswana","31","0.0024","35","0.0029","55","0.0048","","","UR",
"280","Greater Adelaide","Ukrainian","1065","0.0822","1131","0.0923","1270","0.1097","1610","0.1444","UR",
"280","Greater Adelaide","Urdu","2805","0.2165","1234","0.1007","536","0.0463","283","0.0254","UR",
"280","Greater Adelaide","Uygur","397","0.0306","403","0.0329","181","0.0156","","","UR",
"280","Greater Adelaide","Wu","72","0.0056","23","0.0019","20","0.0017","10","0.0009","UR",
"280","Greater Adelaide","Tigrinya","325","0.0251","123","0.0100","","","","","UR",
"290","Greater Perth","Fijian Hindustani","46","0.0024","12","0.0007","","","","","UR",
"290","Greater Perth","Chin Haka","720","0.0370","75","0.0043","","","","","UR",
"290","Greater Perth","Arabic","13733","0.7065","11585","0.6701","7521","0.4974","5309","0.3827","UR",
"290","Greater Perth","Australian Indigenous Languages","747","0.0384","664","0.0384","657","0.0435","538","0.0388","UR",
"290","Greater Perth","Cantonese","18830","0.9687","17504","1.0125","15652","1.0351","14938","1.0769","UR",
"290","Greater Perth","Mandarin","45658","2.3488","26775","1.5487","16234","1.0736","10914","0.7868","UR",
"290","Greater Perth","Croatian","5282","0.2717","5622","0.3252","5729","0.3789","6344","0.4574","UR",
"290","Greater Perth","Dutch","4224","0.2173","4616","0.2670","4405","0.2913","4828","0.3481","UR",
"290","Greater Perth","Filipino/Tagalog","20385","1.0487","10781","0.6236","3484","0.2304","2585","0.1864","UR",
"290","Greater Perth","French","8566","0.4407","6911","0.3997","4512","0.2984","4014","0.2894","UR",
"290","Greater Perth","German","7562","0.3890","7158","0.4140","6006","0.3972","5827","0.4201","UR",
"290","Greater Perth","Greek","4536","0.2333","5017","0.2902","4768","0.3153","5079","0.3662","UR",
"290","Greater Perth","Hindi","10166","0.5230","4597","0.2659","1858","0.1229","991","0.0714","UR",
"290","Greater Perth","Hungarian","1157","0.0595","1025","0.0593","1020","0.0675","1145","0.0825","UR",
"290","Greater Perth","Indonesian","10119","0.5206","8499","0.4916","6136","0.4058","6426","0.4633","UR",
"290","Greater Perth","Persian/Dari/Hazaraghi","11554","0.5944","6193","0.3582","3828","0.2532","2772","0.1998","UR",
"290","Greater Perth","Italian","26759","1.3766","28437","1.6448","29737","1.9666","33048","2.3825","UR",
"290","Greater Perth","Japanese","5403","0.2780","4045","0.2340","3132","0.2071","2291","0.1652","UR",
"290","Greater Perth","Khmer","1466","0.0754","1208","0.0699","941","0.0622","889","0.0641","UR",
"290","Greater Perth","Korean","6630","0.3411","3567","0.2063","1894","0.1253","1163","0.0838","UR",
"290","Greater Perth","Macedonian","5632","0.2897","5628","0.3255","5449","0.3604","5780","0.4167","UR",
"290","Greater Perth","Maltese","351","0.0181","398","0.0230","412","0.0272","418","0.0301","UR",
"290","Greater Perth","Polish","5501","0.2830","5455","0.3155","5626","0.3721","6107","0.4403","UR",
"290","Greater Perth","Portuguese","6633","0.3412","4502","0.2604","3391","0.2243","3400","0.2451","UR",
"290","Greater Perth","Russian","2973","0.1529","1906","0.1102","1219","0.0806","853","0.0615","UR",
"290","Greater Perth","Samoan","811","0.0417","520","0.0301","196","0.0130","153","0.0110","UR",
"290","Greater Perth","Serbian","4890","0.2516","4912","0.2841","4263","0.2819","3684","0.2656","UR",
"290","Greater Perth","Sinhalese","4621","0.2377","2801","0.1620","1402","0.0927","1065","0.0768","UR",
"290","Greater Perth","Spanish","9661","0.4970","7635","0.4416","5440","0.3598","5032","0.3628","UR",
"290","Greater Perth","Tamil","6571","0.3380","3855","0.2230","1831","0.1211","1300","0.0937","UR",
"290","Greater Perth","Turkish","1668","0.0858","1470","0.0850","1007","0.0666","904","0.0652","UR",
"290","Greater Perth","Vietnamese","19396","0.9978","15824","0.9153","12783","0.8454","11556","0.8331","UR",
"290","Greater Perth","Afrikaans","11393","0.5861","8456","0.4891","3193","0.2112","1310","0.0944","UR",
"290","Greater Perth","Albanian","391","0.0201","325","0.0188","221","0.0146","226","0.0163","UR",
"290","Greater Perth","Amharic","879","0.0452","551","0.0319","338","0.0224","195","0.0141","UR",
"290","Greater Perth","Armenian","93","0.0048","80","0.0046","75","0.0050","98","0.0071","UR",
"290","Greater Perth","Assyrian/Aramaic","130","0.0067","128","0.0074","95","0.0063","56","0.0040","UR",
"290","Greater Perth","Auslan","833","0.0429","592","0.0342","375","0.0248","277","0.0200","UR",
"290","Greater Perth","Bengali","3071","0.1580","1797","0.1039","660","0.0436","413","0.0298","UR",
"290","Greater Perth","Bosnian","1844","0.0949","1875","0.1085","1699","0.1124","1842","0.1328","UR",
"290","Greater Perth","Bulgarian","323","0.0166","281","0.0163","175","0.0116","147","0.0106","UR",
"290","Greater Perth","Burmese","4728","0.2432","4194","0.2426","3066","0.2028","2749","0.1982","UR",
"290","Greater Perth","Chinese, nfd","1124","0.0578","1662","0.0961","644","0.0426","732","0.0528","UR",
"290","Greater Perth","Czech","704","0.0362","561","0.0324","516","0.0341","518","0.0373","UR",
"290","Greater Perth","Danish","655","0.0337","646","0.0374","594","0.0393","608","0.0438","UR",
"290","Greater Perth","Dinka","1585","0.0815","1334","0.0772","629","0.0416","","","UR",
"290","Greater Perth","Estonian","331","0.0170","145","0.0084","40","0.0026","75","0.0054","UR",
"290","Greater Perth","Fijian","260","0.0134","140","0.0081","52","0.0034","60","0.0043","UR",
"290","Greater Perth","Finnish","338","0.0174","256","0.0148","251","0.0166","287","0.0207","UR",
"290","Greater Perth","Gujarati","7178","0.3693","4701","0.2719","1590","0.1052","879","0.0634","UR",
"290","Greater Perth","Hakka","595","0.0306","498","0.0288","402","0.0266","455","0.0328","UR",
"290","Greater Perth","Hebrew","575","0.0296","534","0.0309","452","0.0299","389","0.0280","UR",
"290","Greater Perth","Min Nan (incl.Hokkien)","2440","0.1255","2173","0.1257","1954","0.1292","2096","0.1511","UR",
"290","Greater Perth","Indo-Aryan, nfd","83","0.0043","35","0.0020","212","0.0140","100","0.0072","UR",
"290","Greater Perth","Kannada","767","0.0395","405","0.0234","106","0.0070","50","0.0036","UR",
"290","Greater Perth","Karen","1798","0.0925","1142","0.0661","135","0.0089","","","UR",
"290","Greater Perth","Kurdish","499","0.0257","381","0.0220","293","0.0194","208","0.0150","UR",
"290","Greater Perth","Lao","207","0.0106","197","0.0114","145","0.0096","159","0.0115","UR",
"290","Greater Perth","Latvian","146","0.0075","205","0.0119","170","0.0112","304","0.0219","UR",
"290","Greater Perth","Malay","4869","0.2505","4627","0.2676","3501","0.2315","3106","0.2239","UR",
"290","Greater Perth","Malayalam","6877","0.3538","2721","0.1574","544","0.0360","309","0.0223","UR",
"290","Greater Perth","Maori (Cook Island)","264","0.0136","182","0.0105","38","0.0025","50","0.0036","UR",
"290","Greater Perth","Maori (New Zealand)","2215","0.1139","1561","0.0903","705","0.0466","489","0.0353","UR",
"290","Greater Perth","Marathi","982","0.0505","542","0.0314","106","0.0070","48","0.0035","UR",
"290","Greater Perth","Nepali","2692","0.1385","897","0.0519","125","0.0083","90","0.0065","UR",
"290","Greater Perth","Non-verbal so described","3250","0.1672","1992","0.1152","2197","0.1453","1058","0.0763","UR",
"290","Greater Perth","Norwegian","331","0.0170","355","0.0205","329","0.0218","386","0.0278","UR",
"290","Greater Perth","Nuer","257","0.0132","200","0.0116","75","0.0050","","","UR",
"290","Greater Perth","Oromo","394","0.0203","257","0.0149","88","0.0058","55","0.0040","UR",
"290","Greater Perth","Pashto","529","0.0272","299","0.0173","120","0.0079","84","0.0061","UR",
"290","Greater Perth","Punjabi","11782","0.6061","4691","0.2713","992","0.0656","787","0.0567","UR",
"290","Greater Perth","Romanian","1761","0.0906","1551","0.0897","1295","0.0856","1209","0.0872","UR",
"290","Greater Perth","Serbo-Croatian Yugoslavian, so described","759","0.0390","738","0.0427","1041","0.0688","","","UR",
"290","Greater Perth","Shona","2652","0.1364","1619","0.0936","307","0.0203","70","0.0050","UR",
"290","Greater Perth","Slovak","389","0.0200","361","0.0209","238","0.0157","263","0.0190","UR",
"290","Greater Perth","Slovene","181","0.0093","159","0.0092","121","0.0080","163","0.0118","UR",
"290","Greater Perth","Somali","2513","0.1293","1739","0.1006","957","0.0633","566","0.0408","UR",
"290","Greater Perth","Swahili","2240","0.1152","1421","0.0822","728","0.0481","315","0.0227","UR",
"290","Greater Perth","Swedish","873","0.0449","711","0.0411","498","0.0329","424","0.0306","UR",
"290","Greater Perth","Telugu","2041","0.1050","998","0.0577","197","0.0130","76","0.0055","UR",
"290","Greater Perth","Tetum","94","0.0048","76","0.0044","27","0.0018","47","0.0034","UR",
"290","Greater Perth","Thai","5353","0.2754","3805","0.2201","2451","0.1621","1698","0.1224","UR",
"290","Greater Perth","Tibetan","22","0.0011","19","0.0011","18","0.0012","","","UR",
"290","Greater Perth","Tokelauan","42","0.0022","34","0.0020","7","0.0005","","","UR",
"290","Greater Perth","Tongan","318","0.0164","211","0.0122","57","0.0038","40","0.0029","UR",
"290","Greater Perth","Tswana","80","0.0041","63","0.0036","72","0.0048","","","UR",
"290","Greater Perth","Ukrainian","573","0.0295","446","0.0258","473","0.0313","543","0.0391","UR",
"290","Greater Perth","Urdu","5099","0.2623","2180","0.1261","901","0.0596","519","0.0374","UR",
"290","Greater Perth","Uygur","10","0.0005","19","0.0011","18","0.0012","","","UR",
"290","Greater Perth","Wu","52","0.0027","27","0.0016","15","0.0010","21","0.0015","UR",
"290","Greater Perth","Yiddish","27","0.0014","25","0.0014","58","0.0038","35","0.0025","UR",
"290","Greater Perth","Tigrinya","740","0.0381","495","0.0286","","","","","UR",
"300","Greater Hobart","Arabic","540","0.2429","644","0.3043","409","0.2028","307","0.1599","UR",
"300","Greater Hobart","Australian Indigenous Languages","40","0.0180","31","0.0146","58","0.0288","10","0.0052","UR",
"300","Greater Hobart","Cantonese","671","0.3018","575","0.2717","568","0.2817","485","0.2525","UR",
"300","Greater Hobart","Mandarin","2820","1.2683","1495","0.7063","848","0.4205","421","0.2192","UR",
"300","Greater Hobart","Croatian","207","0.0931","189","0.0893","203","0.1007","262","0.1364","UR",
"300","Greater Hobart","Dutch","384","0.1727","448","0.2117","423","0.2098","488","0.2541","UR",
"300","Greater Hobart","Filipino/Tagalog","444","0.1997","398","0.1880","202","0.1002","152","0.0791","UR",
"300","Greater Hobart","French","495","0.2226","414","0.1956","278","0.1379","212","0.1104","UR",
"300","Greater Hobart","German","825","0.3710","834","0.3940","794","0.3937","738","0.3843","UR",
"300","Greater Hobart","Greek","1020","0.4587","1036","0.4895","1016","0.5038","1054","0.5488","UR",
"300","Greater Hobart","Hindi","438","0.1970","336","0.1587","160","0.0793","138","0.0719","UR",
"300","Greater Hobart","Hungarian","51","0.0229","82","0.0387","53","0.0263","63","0.0328","UR",
"300","Greater Hobart","Indonesian","137","0.0616","96","0.0454","72","0.0357","64","0.0333","UR",
"300","Greater Hobart","Persian/Dari/Hazaraghi","458","0.2060","166","0.0784","88","0.0436","73","0.0380","UR",
"300","Greater Hobart","Italian","724","0.3256","845","0.3992","856","0.4245","924","0.4811","UR",
"300","Greater Hobart","Japanese","381","0.1714","284","0.1342","227","0.1126","169","0.0880","UR",
"300","Greater Hobart","Khmer","20","0.0090","19","0.0090","6","0.0030","3","0.0016","UR",
"300","Greater Hobart","Korean","315","0.1417","295","0.1394","185","0.0917","84","0.0437","UR",
"300","Greater Hobart","Polish","481","0.2163","590","0.2788","610","0.3025","715","0.3723","UR",
"300","Greater Hobart","Portuguese","70","0.0315","54","0.0255","37","0.0183","17","0.0089","UR",
"300","Greater Hobart","Russian","142","0.0639","114","0.0539","111","0.0550","69","0.0359","UR",
"300","Greater Hobart","Samoan","29","0.0130","28","0.0132","25","0.0124","4","0.0021","UR",
"300","Greater Hobart","Serbian","91","0.0409","94","0.0444","87","0.0431","112","0.0583","UR",
"300","Greater Hobart","Sinhalese","99","0.0445","68","0.0321","70","0.0347","31","0.0161","UR",
"300","Greater Hobart","Spanish","596","0.2680","586","0.2769","487","0.2415","394","0.2052","UR",
"300","Greater Hobart","Tamil","194","0.0873","92","0.0435","60","0.0298","48","0.0250","UR",
"300","Greater Hobart","Turkish","52","0.0234","65","0.0307","34","0.0169","27","0.0141","UR",
"300","Greater Hobart","Vietnamese","283","0.1273","198","0.0935","93","0.0461","90","0.0469","UR",
"300","Greater Hobart","Afrikaans","175","0.0787","176","0.0832","69","0.0342","27","0.0141","UR",
"300","Greater Hobart","Albanian","10","0.0045","9","0.0043","3","0.0015","41","0.0213","UR",
"300","Greater Hobart","Amharic","131","0.0589","117","0.0553","85","0.0421","0","","UR",
"300","Greater Hobart","Auslan","130","0.0585","136","0.0643","86","0.0426","68","0.0354","UR",
"300","Greater Hobart","Bengali","96","0.0432","50","0.0236","39","0.0193","27","0.0141","UR",
"300","Greater Hobart","Bosnian","43","0.0193","38","0.0180","48","0.0238","66","0.0344","UR",
"300","Greater Hobart","Burmese","15","0.0067","16","0.0076","0","","6","0.0031","UR",
"300","Greater Hobart","Chinese, nfd","193","0.0868","211","0.0997","78","0.0387","19","0.0099","UR",
"300","Greater Hobart","Czech","72","0.0324","50","0.0236","54","0.0268","67","0.0349","UR",
"300","Greater Hobart","Danish","37","0.0166","31","0.0146","46","0.0228","12","0.0062","UR",
"300","Greater Hobart","Estonian","13","0.0058","6","0.0028","4","0.0020","6","0.0031","UR",
"300","Greater Hobart","Fijian","12","0.0054","21","0.0099","6","0.0030","6","0.0031","UR",
"300","Greater Hobart","Finnish","71","0.0319","68","0.0321","51","0.0253","58","0.0302","UR",
"300","Greater Hobart","Gujarati","50","0.0225","31","0.0146","18","0.0089","0","","UR",
"300","Greater Hobart","Hebrew","12","0.0054","25","0.0118","12","0.0060","9","0.0047","UR",
"300","Greater Hobart","Hmong","35","0.0157","59","0.0279","45","0.0223","193","0.1005","UR",
"300","Greater Hobart","Min Nan (incl.Hokkien)","22","0.0099","21","0.0099","19","0.0094","12","0.0062","UR",
"300","Greater Hobart","Indo-Aryan, nfd","14","0.0063","0","","7","0.0035","0","","UR",
"300","Greater Hobart","Kannada","16","0.0072","13","0.0061","12","0.0060","0","","UR",
